GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|YEAR|EMP|EMP_F|EMP_S|EMP_S_F|PAYANN|PAYANN_F|PAYANN_S|PAYANN_S_F|EMPAVPW|EMPAVPW_F|EMPAVPW_S|EMPAVPW_S_F|HOURS|HOURS_F|HOURS_S|HOURS_S_F|PAYANPW|PAYANPW_F|PAYANPW_S|PAYANPW_S_F|CSTMTOT|CSTMTOT_F|CSTMTOT_S|CSTMTOT_S_F|RCPTOT|RCPTOT_F|RCPTOT_S|RCPTOT_S_F|VALADD|VALADD_F|VALADD_S|VALADD_S_F|CEXTOT|CEXTOT_F|CEXTOT_S|CEXTOT_S_F
01|00|0100000US|United States||3326|Spring and wire product manufacturing||2014|35995||1.5||1692979||1.0||27195||1.5||56489||1.5||1056976||1.4||4427866||1.9||8840617||.9||4429224||1.7||262381||5.4|
01|00|0100000US|United States||3327|Machine shops; turned product; and screw, nut, and bolt manufacturing||2015|372551||.6||19445258||.6||277508||.6||583110||.5||13138468||.5||25159983||.6||66713723||.5||41663924||.5||2948470||2.2|
01|00|0100000US|United States||3327|Machine shops; turned product; and screw, nut, and bolt manufacturing||2014|376981||.4||19716853||.3||284623||.4||595454||.4||13329518||.4||26448835||.5||69483250||.3||43590659||.4||3434419||2.2|
01|00|0100000US|United States||3328|Coating, engraving, heat treating, and allied activities||2015|120416||1.1||5825232||1.0||93540||1.3||195049||1.3||3892182||1.0||10919761||1.1||27849708||.8||16838544||.8||881907||4.0|
01|00|0100000US|United States||3328|Coating, engraving, heat treating, and allied activities||2014|121610||1.0||5738751||.9||95573||1.1||198775||1.2||3883008||1.0||11684750||1.1||28890630||.8||17280427||.6||834202||5.2|
01|00|0100000US|United States||3329|Other fabricated metal product manufacturing||2015|253000||.7||14181086||.6||178935||.8||366496||.9||8009113||.7||33092888||.8||74991532||.6||41914538||.6||1808085||2.0|
01|00|0100000US|United States||3329|Other fabricated metal product manufacturing||2014|255111||.5||14154816||.5||180500||.6||369140||.6||7995375||.6||34404840||.7||76863757||.5||42917187||.6||2048389||7.8|
01|00|0100000US|United States||333|Machinery manufacturing||2015|1041184||.3||62450739||.3||657126||.3||1307395||.4||31118838||.3||193973464||.3||384579115||.3||189795685||.3||9708501||.8|
01|00|0100000US|United States||333|Machinery manufacturing||2014|1030922||.3||61070742||.2||660634||.3||1334897||.3||31229422||.2||205429775||.2||403847704||.2||201425795||.3||10119081||.7|
01|00|0100000US|United States||3331|Agriculture, construction, and mining machinery manufacturing||2015|199336||.9||11239671||.6||132336||.9||251047||1.0||6142596||.7||53854066||.6||98333868||.6||43408870||1.0||2468207||.9|
01|00|0100000US|United States||3331|Agriculture, construction, and mining machinery manufacturing||2014|207591||.7||11896153||.6||142263||.9||278386||.9||6761173||.6||62647922||.4||116223307||.5||54583288||.8||2917622||1.0|
01|00|0100000US|United States||3332|Industrial machinery manufacturing||2015|101549||1.2||7313968||1.0||54181||1.4||108765||1.4||2753821||1.3||14134714||1.1||31230704||.9||17938842||1.1||988662||2.2|
01|00|0100000US|United States||3332|Industrial machinery manufacturing||2014|98475||.8||6923883||.6||52006||.9||106291||.9||2617267||.9||14669654||1.1||32100470||.7||17688623||.9||851108||2.8|
01|00|0100000US|United States||3333|Commercial and service industry machinery manufacturing||2015|75262||1.3||4690248||1.1||40555||1.9||79329||1.8||1849671||1.4||11854484||1.3||26860417||1.0||14924438||1.1||525115||3.6|
01|00|0100000US|United States||3333|Commercial and service industry machinery manufacturing||2014|71777||1.1||4417531||.8||39997||1.7||78786||1.6||1822372||1.2||11527533||1.1||26006527||.8||14712395||.9||509361||2.6|
01|00|0100000US|United States||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||2015|130754||.7||6415742||.7||92511||.8||184000||.9||3572283||.8||22229783||1.0||43987122||1.0||21762382||1.3||769776||4.3|
01|00|0100000US|United States||3334|Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing||2014|124409||.6||6025357||.6||88372||.6||177931||.9||3385815||.7||21421934||.6||42295371||.6||21070329||1.0||793895||4.8|
01|00|0100000US|United States||3335|Metalworking machinery manufacturing||2015|145356||.6||8560939||.5||99543||.6||205169||.6||5113448||.6||12437737||.8||31264621||.6||18856193||.7||1269770||2.3|
01|00|0100000US|United States||3335|Metalworking machinery manufacturing||2014|143005||.5||8303593||.4||99892||.5||207637||.5||5061198||.5||12620667||.8||31096505||.5||18757066||.6||1220138||2.5|
01|00|0100000US|United States||3336|Engine, turbine, and power transmission equipment manufacturing||2015|101589||.4||6272205||.4||67423||.5||133306||.5||3303860||.5||27813184||.4||50270701||.3||22118359||.4||1209242||1.4|
01|00|0100000US|United States||3336|Engine, turbine, and power transmission equipment manufacturing||2014|98837||.4||5969207||.3||65217||.4||131701||.5||3209250||.4||30321784||.3||51244092||.2||20960946||.4||1524994||.8|
01|00|0100000US|United States||3339|Other general purpose machinery manufacturing||2015|287337||.8||17957966||.6||170578||.8||345779||.9||8383159||.6||51649496||.4||102631682||.4||50786599||.5||2477729||2.1|
01|00|0100000US|United States||3339|Other general purpose machinery manufacturing||2014|286827||.7||17535019||.5||172886||.8||354166||.7||8372347||.5||52220282||.4||104881432||.4||53653149||.6||2301964||1.6|
01|00|0100000US|United States||334|Computer and electronic product manufacturing||2015|773527||.4||62394234||.4||362231||.5||725726||.5||19718022||.5||127322240||.5||300494308||.5||175063709||.6||14845342||.6|
01|00|0100000US|United States||334|Computer and electronic product manufacturing||2014|779035||.3||60934703||.3||370552||.4||738561||.4||19401814||.4||127725291||.4||302048588||.3||173017153||.4||16568029||.6|
01|00|0100000US|United States||3341|Computer and peripheral equipment manufacturing||2015|36638||2.9||2844433||2.4||14632||4.7||29940||4.4||728574||3.9||13957463||.9||26341021||.8||12529118||1.0||748485||2.4|
01|00|0100000US|United States||3341|Computer and peripheral equipment manufacturing||2014|38097||2.7||2837040||2.4||15259||4.5||31226||4.3||719564||4.1||14130758||.8||27488025||.6||13402861||.6||816613||1.8|
01|00|0100000US|United States||3342|Communications equipment manufacturing||2015|85942||.9||7902644||.8||33468||1.3||68660||1.2||2260439||1.0||15766094||1.1||36098461||.7||20535456||.7||1027317||1.1|
01|00|0100000US|United States||3342|Communications equipment manufacturing||2014|94154||.7||8228576||.7||37367||1.0||74070||1.0||2231866||.9||17822524||.8||39310960||.6||20621523||.7||1434153||1.0|
01|00|0100000US|United States||3343|Audio and video equipment manufacturing||2015|9357||1.2||566935||1.8||4728||2.3||9268||2.6||169980||2.8||1319496||2.0||3069260||2.0||1785336||2.3||31431||6.0|
01|00|0100000US|United States||3343|Audio and video equipment manufacturing||2014|9279||2.4||529698||2.4||4787||3.4||8818||3.4||158548||2.2||1297322||1.8||2930844||1.8||1675074||2.0||29796||2.5|
01|00|0100000US|United States||3344|Semiconductor and other electronic component manufacturing||2015|255026||.7||18274133||.6||154590||.7||316653||.7||8086492||.6||41602217||.7||90127217||.6||49154402||.7||9870195||.4|
01|00|0100000US|United States||3344|Semiconductor and other electronic component manufacturing||2014|258106||.4||17946530||.5||159067||.4||324026||.5||8192731||.5||40612666||.6||87844757||.5||47582467||.6||10784416||.6|
01|00|0100000US|United States||3345|Navigational, measuring, electromedical, and control instruments manufacturing||2015|372375||.6||32064177||.7||146160||.7||287482||.8||8208948||.9||53417948||1.1||142064731||1.0||89534710||1.2||3117233||2.7|
01|00|0100000US|United States||3345|Navigational, measuring, electromedical, and control instruments manufacturing||2014|364587||.4||30644103||.4||145261||.6||286694||.7||7838501||.7||52606650||.7||141667456||.5||88137179||.7||3445423||1.9|
01|00|0100000US|United States||3346|Manufacturing and reproducing magnetic and optical media||2015|14188||1.8||741912||1.1||8652||1.4||13723||3.0||263589||2.3||1259022||1.8||2793618||1.7||1524686||1.8||50681||4.3|
01|00|0100000US|United States||3346|Manufacturing and reproducing magnetic and optical media||2014|14813||1.0||748757||.7||8810||1.0||13727||2.5||260603||2.6||1255371||1.0||2806545||1.0||1598049||1.1||57628||4.6|
01|00|0100000US|United States||335|Electrical equipment, appliance, and component manufacturing||2015|338911||.4||19318342||.4||225862||.5||454124||.5||9762019||.6||64928169||.3||125954154||.3||61288477||.4||3145987||1.4|
01|00|0100000US|United States||335|Electrical equipment, appliance, and component manufacturing||2014|331315||.3||18809768||.3||220768||.4||450617||.5||9753386||.5||65446543||.3||126449870||.3||61255543||.4||2959546||1.3|
01|00|0100000US|United States||3351|Electric lighting equipment manufacturing||2015|40643||1.3||2174297||1.5||25450||1.6||50613||1.8||972206||1.7||5613592||1.0||12641062||1.1||7117148||1.2||238167||14.9|
01|00|0100000US|United States||3351|Electric lighting equipment manufacturing||2014|39509||1.0||2080745||1.0||25155||1.3||50376||1.3||953579||1.3||5507963||.8||12200542||.9||6777153||1.2||226490||2.0|
01|00|0100000US|United States||3352|Household appliance manufacturing||2015|47726||0||2222998||0||40672||0||80592||0||1643199||0||11649438||0||21195005||0||9672279||0||587113||0|
01|00|0100000US|United States||3352|Household appliance manufacturing||2014|45923||0||2193088||0||38993||0||78680||0||1629771||0||11064629||0||20149435||0||9073125||0||537996||0|
01|00|0100000US|United States||3353|Electrical equipment manufacturing||2015|114088||.8||6658794||.8||71988||.9||142255||.9||3135605||1.0||19358403||.8||37754441||.6||18386240||1.0||619665||2.4|
01|00|0100000US|United States||3353|Electrical equipment manufacturing||2014|113517||.7||6654545||.7||71631||.9||146375||1.0||3206166||1.1||20200174||.8||40101854||.6||19909647||1.0||812779||1.8|
01|00|0100000US|United States||3359|Other electrical equipment and component manufacturing||2015|136453||.6||8262252||.6||87752||.8||180664||.8||4011009||1.1||28306735||.3||54363646||.4||26112810||.5||1701042||1.2|
01|00|0100000US|United States||3359|Other electrical equipment and component manufacturing||2014|132366||.5||7881389||.5||84988||.6||175185||.7||3963870||1.0||28673778||.3||53998039||.3||25495618||.4||1382280||2.7|
01|00|0100000US|United States||336|Transportation equipment manufacturing||2015|1465471||.3||96525010||.2||1052001||.3||2153721||.3||58617943||.2||618280293||.2||948208467||.2||338304859||.3||25869380||.5|
01|00|0100000US|United States||336|Transportation equipment manufacturing||2014|1423382||.2||93127148||.2||1009583||.2||2086286||.2||55932149||.2||589792449||.1||912177021||.1||326772752||.2||25527056||.4|
01|00|0100000US|United States||3361|Motor vehicle manufacturing||2015|188721||.1||14175149||.1||163462||.1||336398||.1||11486411||.1||260875204||.1||337157630||.1||76772168||.1||10776372||.1|
01|00|0100000US|United States||3361|Motor vehicle manufacturing||2014|178821||.1||13066885||.1||153805||.1||314720||.2||10460307||.1||242692916||.1||313112193||.1||70789150||.1||10502595||.1|
01|00|0100000US|United States||3362|Motor vehicle body and trailer manufacturing||2015|130790||.8||6274883||.9||106165||.9||216825||.9||4286878||.8||27816625||.7||42075483||.7||14227387||1.3||570069||11.9|
01|00|0100000US|United States||3362|Motor vehicle body and trailer manufacturing||2014|123468||1.4||5822632||1.3||97659||.7||203607||.7||3878510||.6||26154440||.8||39492753||.9||13629333||1.5||467042||5.2|
01|00|0100000US|United States||3363|Motor vehicle parts manufacturing||2015|529873||.5||28007830||.4||409989||.6||865530||.6||19242072||.5||174754935||.5||257388296||.4||83092241||.5||8503883||1.0|
01|00|0100000US|United States||3363|Motor vehicle parts manufacturing||2014|504611||.5||26403483||.4||392500||.5||821436||.5||18088657||.4||169207393||.4||247602197||.4||78932706||.4||9084738||.7|
01|00|0100000US|United States||3364|Aerospace product and parts manufacturing||2015|419878||.4||36829977||.3||237535||.6||464820||.5||17005772||.4||114342931||.3||236862843||.3||130119366||.4||4331451||.7|
01|00|0100000US|United States||3364|Aerospace product and parts manufacturing||2014|425250||.3||36788816||.2||234265||.4||481928||.4||17030355||.2||111970612||.2||238503873||.2||129639873||.3||4078722||1.3|
01|00|0100000US|United States||3365|Railroad rolling stock manufacturing||2015|33483||1.3||1848537||.5||24898||.9||47808||1.0||1191933||.5||15980459||2.6||22288069||3.2||6030693||6.2||334294||5.2|
01|00|0100000US|United States||3365|Railroad rolling stock manufacturing||2014|30059||.3||1812015||.2||22046||.4||44400||.4||1161365||.2||16198633||.3||22834055||.2||7091772||.4||311952||1.2|
01|00|0100000US|United States||3366|Ship and boat building||2015|133344||.8||7787535||.6||90865||.9||186398||.9||4586837||.8||13571307||1.1||34314518||.9||20743211||1.1||904980||7.0|
01|00|0100000US|United States||3366|Ship and boat building||2014|132639||.7||7681781||.5||90815||.6||185848||.8||4501711||.7||13584301||.9||33471975||.7||19887674||1.0||679763||1.2|
01|00|0100000US|United States||3369|Other transportation equipment manufacturing||2015|29382||2.2||1601100||2.2||19087||1.8||35940||2.2||818040||2.1||10938831||1.0||18121628||1.0||7319793||1.4||448332||2.1|
01|00|0100000US|United States||3369|Other transportation equipment manufacturing||2014|28535||2.0||1551537||1.7||18492||1.4||34346||1.9||811244||1.8||9984155||.6||17159975||.7||6802243||1.3||402243||2.1|
01|00|0100000US|United States||337|Furniture and related product manufacturing||2015|345920||.8||14519427||.5||257027||1.0||511010||.8||8900019||.7||34631675||.7||73484214||.5||39299100||.6||1345339||2.5|
01|00|0100000US|United States||337|Furniture and related product manufacturing||2014|335590||.5||13655353||.4||250591||.6||493342||.7||8444801||.6||33208659||.6||69659043||.4||36582071||.5||1142560||3.0|
01|00|0100000US|United States||3371|Household and institutional furniture and kitchen cabinet manufacturing||2015|210150||1.2||8091704||.8||163183||1.5||322173||1.1||5414749||.9||18326071||.9||38519419||.8||20300581||.9||640227||3.9|
01|00|0100000US|United States||3371|Household and institutional furniture and kitchen cabinet manufacturing||2014|202898||.8||7610673||.6||157706||.9||309719||.9||5096904||.8||17421643||.7||35655038||.6||18314090||.8||569833||4.6|
01|00|0100000US|United States||3372|Office furniture (including fixtures) manufacturing||2015|106970||.9||5240989||.8||72879||1.3||147177||1.1||2788960||1.0||11192447||1.3||25024003||.8||13934038||.7||590692||3.9|
01|00|0100000US|United States||3372|Office furniture (including fixtures) manufacturing||2014|104330||.6||4882355||.5||71999||.9||142272||.9||2633755||.7||10878544||1.2||23815525||.9||12981505||.7||479053||4.4|
01|00|0100000US|United States||3379|Other furniture related product manufacturing||2015|28800||2.0||1186734||2.0||20966||2.4||41660||2.2||696311||2.5||5113157||1.2||9940792||1.0||5064481||1.3||114421||1.8|
01|00|0100000US|United States||3379|Other furniture related product manufacturing||2014|28362||1.6||1162325||1.6||20887||2.1||41351||1.9||714142||2.2||4908472||.9||10188479||.7||5286475||.6||93674||5.0|
01|00|0100000US|United States||339|Miscellaneous manufacturing||2015|519949||.7||29218532||.7||315976||.8||624739||.7||12462141||.7||56511631||.8||152735268||.6||96817014||.7||4191078||1.9|
01|00|0100000US|United States||339|Miscellaneous manufacturing||2014|512518||.5||28175774||.5||314154||.6||615200||.6||12025706||.6||56003323||.6||151728788||.5||96164020||.6||3958062||2.6|
01|00|0100000US|United States||3391|Medical equipment and supplies manufacturing||2015|256618||1.1||16323446||1.1||156156||1.2||310199||1.1||6487058||1.1||29383621||1.2||88969686||.8||59855558||.8||2642695||2.8|
01|00|0100000US|United States||3391|Medical equipment and supplies manufacturing||2014|256762||.8||15969655||.7||155417||1.0||306306||.9||6287422||.9||29452266||.9||88823531||.6||59409580||.6||2601736||3.8|
01|00|0100000US|United States||3399|Other miscellaneous manufacturing||2015|263330||.9||12895086||.8||159820||1.0||314541||1.0||5975083||.8||27128009||1.0||63765581||1.0||36961456||1.2||1548383||2.3|
01|00|0100000US|United States||3399|Other miscellaneous manufacturing||2014|255756||.7||12206120||.6||158737||.8||308894||.8||5738284||.8||26551057||.8||62905257||.9||36754439||1.0||1356326||2.1|
02|01|0400000US01|Alabama||31-33|Manufacturing||2015|233595||.4||11989358||.4||175803||.5||367496||.5||7732500||.4||84638237||.3||129826873||.3||45183153||.4||4822551||1.7|
02|01|0400000US01|Alabama||31-33|Manufacturing||2014|235165||.3||11803701||.3||178098||.4||369302||.4||7633509||.3||89318174||.2||136023059||.2||46819809||.3||5005809||.9|
02|01|0400000US01|Alabama||311|Food manufacturing||2015|29946||.6||957169||1.0||24864||1.1||48948||1.0||687833||1.1||7280183||1.1||11024205||.9||3694941||1.6||215938||6.3|
02|01|0400000US01|Alabama||311|Food manufacturing||2014|30675||1.1||983469||.5||25728||1.3||51839||.9||707455||.6||8191977||.8||12347829||.7||4112833||1.4||266068||2.8|
02|01|0400000US01|Alabama||3111|Animal food manufacturing||2015|1118||4.9||54083||3.5||875||5.6||1868||2.8||33266||5.0||1089836||4.1||1303117||4.1||211677||9.8||13980||26.6|
02|01|0400000US01|Alabama||3111|Animal food manufacturing||2014|1108||4.9||53080||2.9||879||8.6||1864||6.1||33840||1.7||1019627||4.5||1269561||3.9||250829||10.2||10693|s|46.5|s
02|01|0400000US01|Alabama||3112|Grain and oilseed milling||2015|925||0||52245||0||730||0||1887||0||37639||0||1841670||0||2173895||0||0|D|0|D|20776||0|
02|01|0400000US01|Alabama||3112|Grain and oilseed milling||2014|901||0||51193||0||714||0||1666||0||34327||0||2174986||0||2561404||0||0|D|0|D|36667||0|
